AIN,NOCLEAN,LIEN,VACANT
2209001006,0,,1
2209001007,0,,1
2209005003,0,,1
2209031902,0,,1
2209033052,0,,1
2210010012,0,,1
2210024802,0,,1
2210024803,0,,1
2210024900,0,,1
2210030019,0,,1
2212001900,0,,1
2213021013,0,,1
2214022032,0,,1
2214023901,0,,1
2214023902,0,,1
2214024800,0,,1
2214024803,0,,1
2214024903,0,,1
2214026008,0,,1
2216032032,0,,1
2216037002,0,,1
2217003048,0,,1
2217006023,0,,1
2217006034,0,,1
2217007023,0,,1
2217025010,0,,1
2217030008,0,,1
2217030009,0,,1
2218016900,0,,1
2219006015,0,,1
2219006016,0,,1
2219007028,0,,1
2219010006,0,,1
2219025003,0,,1
2219025026,0,,1
2219025027,0,,1
2219026001,0,,1
2221020003,0,,1
2221020017,0,,1
2222020003,0,,1
2234011038,0,,1
2234021002,0,,1
2235002022,0,,1
2235018033,0,,1
2236002802,0,,1
2236008001,1,749.77,1
2236012005,0,,1
2236022001,0,,1
2236022002,0,,1
2237006018,0,,1
2237020027,0,,1
2238013026,0,,1
2238024007,0,,1
2239025900,0,,1
2239025901,0,,1
2240013014,1,1077.32,1
2240019027,0,,1
2241002001,0,,1
2241003020,0,,1
2241006022,0,,1
2241008018,0,,1
2241011005,0,,1
2241011027,0,,1
2241016011,0,,1
2241016012,0,,1
2241016014,0,,1
2241025901,0,,1
2242010023,0,,1
2242010024,0,,1
2242026902,0,,1
2242027900,0,,1
2245004009,1,671.1,1
2245004010,1,671.1,1
2245004011,1,671.1,1
2245004012,1,671.1,1
2245005024,0,,1
2245010009,0,,1
2245010012,0,,1
2245010014,0,,1
2246001016,0,,1
2246032008,0,,1
2249008022,0,,1
2249008023,0,,1
2249009021,0,,1
2249009022,0,,1
2250015050,0,,1
2250021112,0,,1
2263019034,0,,1
2301015021,1,1253.26,1
2301019026,0,,1
2303004031,0,,1
2303004032,0,,1
2303004033,0,,1
2303004034,0,,1
2303004035,0,,1
2303014081,0,,1
2303017012,0,,1
2303024805,0,,1
2303024901,0,,1
2303024902,0,,1
2303026013,0,,1
2303027030,0,,1
2305002018,0,,1
2305010060,0,,1
2305024026,0,,1
2324001802,0,,1
2324001902,0,,1
2324002803,0,,1
2324002901,0,,1
2324024019,0,,1
2324029023,0,,1
2324035902,0,,1
2325001010,0,,1
2326021001,0,,1
2326021002,0,,1
2326025001,0,,1
2326025002,0,,1
2327007167,0,,1
2328002004,0,,1
2328002092,0,,1
2328002093,0,,1
2328008008,0,,1
2328013012,1,778.92,1
2328025013,0,,1
2329014900,0,,1
2330028900,0,,1
2331020012,0,,1
2331032198,0,,1
2340005040,0,,1
2341018001,0,,1
2343007028,0,,1
2343007035,0,,1
2343018900,0,,1
2343018902,0,,1
2344018021,0,,1
2344018024,0,,1
2345001901,0,,1
2345005900,0,,1
2345006027,0,,1
2345012900,0,,1
2345023007,0,,1
2347007032,0,,1
2347015006,0,,1
2350010017,0,,1
2350010048,0,,1
2350011016,0,,1
2350011905,0,,1
2350011906,0,,1
2350011907,0,,1
2350012902,0,,1
2354010027,0,,1
2355012039,0,,1
2355012040,0,,1
2355012041,0,,1
2355012042,0,,1
2355017031,0,,1
2357006019,0,,1
2358030059,0,,1
2358030060,0,,1
2359024029,0,,1
2617015048,0,,1
2621018001,0,,1
2621021010,0,,1
2625037028,0,,1
2625037029,0,,1
2625037031,0,,1
2625037032,0,,1
2627012030,0,,1
2627012031,0,,1
2628002029,0,,1
2639008011,0,,1
2639008012,0,,1
2639009003,0,,1
2639031002,0,,1
2644009035,0,,1
2645021001,0,,1
2647015900,0,,1
2647015901,0,,1
2648004045,1,1073.72,1
2648005906,0,,1
2648012906,0,,1
2648012908,0,,1
2648020041,0,,1
2649003001,1,1150.73,1
2649013029,0,,1
2649019001,0,,1
2649019005,0,,1
2649019006,0,,1
2650020017,0,,1
2650021005,0,,1
2650025007,0,,1
2651009004,1,896.37,1
2651011005,0,,1
2653003022,1,1458.34,1
2653023013,0,,1
2653024017,0,,1
2654002001,1,1122.85,1
2654006028,0,,1
2654006034,1,2463.16,1
2654007164,0,,1
2654007166,0,,1
2654015017,1,1079.12,1
2654020015,0,,1
2654022017,1,896.37,1
2654023008,0,,1
2654024013,0,,1
2654025157,0,,1
2656015007,0,,1
2656016011,0,,1
2656020019,0,,1
2656020022,0,,1
2656026027,0,,1
2656027058,0,,1
2656027059,0,,1
2656027060,0,,1
2656027062,0,,1
2656027063,0,,1
2656027067,0,,1
2656027085,0,,1
2656027091,0,,1
2656027092,0,,1
2660003042,0,,1
2660003044,0,,1
2102015005,0,,1
2102015006,0,,1
2102015007,0,,1
2102015081,0,,1
2102015082,0,,1
2102015085,0,,1
2102015086,0,,1
2119015034,1,916.88,1
2120002011,0,,1
2120002012,0,,1
2120002017,0,,1
2120018009,0,,1
2121016012,0,,1
2123022071,0,,1
2123023099,1,383.15,1
2123024027,0,,1
2123025047,0,,1
2124014901,0,,1
2124014902,0,,1
2124015022,0,,1
2124018905,0,,1
2125017012,0,,1
2125036024,0,,1
2125036047,0,,1
2125036048,1,200.96,1
2125036079,0,,1
2125036080,1,271.16,1
2125036085,1,379.49,1
2125036098,0,,1
2125036099,0,,1
2125036100,1,377.02,1
2125036105,0,,1
2125036106,1,377.02,1
2125036108,0,,1
2125036109,0,,1
2125036110,0,,1
2125036903,0,,1
2157002126,0,,1
2157006004,0,,1
2157007066,0,,1
2157010029,1,550.16,1
2157010030,1,288.43,1
2157012018,1,572.3,1
2204001012,0,,1
2204001015,0,,1
2205001802,0,,1
2205001901,0,,1
2205002901,0,,1
2205003802,0,,1
2205003903,0,,1
2205004038,0,,1
2205028004,0,,1
2205029005,0,,1
2206001803,0,,1
2206001804,0,,1
2206001900,0,,1
2206001901,0,,1
2206004801,0,,1
2206004900,0,,1
2206005802,0,,1
2206005900,0,,1
2206033033,0,,1
2206037101,0,,1
2206037125,0,,1
2222001803,0,,1
2222001805,0,,1
2222001902,0,,1
2222001903,0,,1
2222013018,0,,1
2222013019,0,,1
2224004016,0,,1
2224004043,0,,1
2224009004,0,,1
2224009005,0,,1
2224012024,0,,1
2225014009,0,,1
2225023031,0,,1
2226016022,0,,1
2226016023,0,,1
2226029007,0,,1
2226029008,0,,1
2227005014,0,,1
2229009009,0,,1
2229033901,0,,1
2229033902,0,,1
2230024900,0,,1
2230024901,0,,1
2231006001,1,477.29,1
2231007016,0,,1
2231007018,0,,1
2231007025,0,,1
2242001902,0,,1
2242001903,0,,1
2242001904,0,,1
2242001905,0,,1
2242002902,0,,1
2243001901,0,,1
2243001903,0,,1
2251001902,0,,1
2251002905,0,,1
2251009028,0,,1
2263001902,0,,1
2654037025,0,,1
2671032032,0,,1
2672011015,0,,1
2672026001,0,,1
2672026002,0,,1
2673006038,1,908.33,1
2673011059,0,,1
2673011063,0,,1
2673014069,0,,1
2673019073,0,,1
2682009021,0,,1
2682009024,0,,1
2684001083,0,,1
2684012045,0,,1
2687016030,1,724.3,1
2688029086,1,333.04,1
2688040042,0,,1
2688041011,0,,1
2689005027,0,,1
2689021010,0,,1
2689022003,0,,1
2690017800,0,,1
2711013002,0,,1
2712027011,1,384.51,1
2734006003,0,,1
2734008015,0,,1
2734008017,0,,1
2755003011,1,899.55,1
2764006008,0,,1
2764007004,0,,1
2766011006,0,,1
2768012040,0,,1
2768012041,0,,1
2768012042,0,,1
2768012043,0,,1
2768015042,0,,1
2769001021,0,,1
2769006011,0,,1
2769019041,0,,1
2769021022,0,,1
2769027006,0,,1
2769027008,1,523.19,1
2786002810,0,,1
2786002811,0,,1
2786002812,0,,1
2786002813,0,,1
2786002901,0,,1
2786002902,0,,1
2786007004,0,,1
2786015016,0,,1
2787002806,0,,1
2787002900,0,,1
2787009016,0,,1
2787011019,0,,1
2787027039,0,,1
2787027040,0,,1
2787027041,0,,1
2004015041,0,,1
2010004046,0,,1
2027027012,0,,1
2706005013,0,,1
2706005029,0,,1
2706007010,0,,1
2706007016,0,,1
2706016017,0,,1
2706018006,0,,1
2706018015,0,,1
2706019027,0,,1
2706020035,0,,1
2708003010,0,,1
2708016018,0,,1
2722011010,0,,1
2723006013,0,,1
2723015042,0,,1
2726015012,0,,1
2727015051,0,,1
2729027018,0,,1
2741025038,0,,1
2745006003,0,,1
2746001801,0,,1
2746001805,0,,1
2746001806,0,,1
2746001807,0,,1
2746001810,0,,1
2746001900,0,,1
2746001901,0,,1
2746001902,0,,1
2746001903,0,,1
2746001904,0,,1
2746001905,0,,1
2746001906,0,,1
2746006028,0,,1
2746012007,0,,1
2746017900,0,,1
2747002033,0,,1
2747005021,0,,1
2747009085,0,,1
2747010907,0,,1
2747016044,0,,1
2747025017,0,,1
2747025018,0,,1
2747025019,0,,1
2747025020,0,,1
2747025023,0,,1
2747025024,0,,1
2747025031,0,,1
2747025032,0,,1
2747025033,0,,1
2747025034,0,,1
2748039030,0,,1
2761001800,0,,1
2761001812,0,,1
2761001813,0,,1
2761001908,0,,1
2761001909,0,,1
2761035013,0,,1
2761040800,0,,1
2762015002,0,,1
2762015006,0,,1
2763009039,0,,1
2770017004,0,,1
2770017005,0,,1
2770018804,0,,1
2770018805,0,,1
2770018806,0,,1
2770018808,0,,1
2770018903,0,,1
2770018904,0,,1
2779010181,1,388.17,1
2779016005,0,,1
2779019901,0,,1
2779022901,0,,1
2779040015,0,,1
2780004014,0,,1
2780008039,0,,1
2782009149,0,,1
2782011001,0,,1
2782011002,0,,1
2782011003,0,,1
2782011005,0,,1
2782011022,0,,1
2782011026,0,,1
2782011036,0,,1
2782012020,0,,1
2783009008,0,,1
2783027044,0,,1
2783028801,0,,1
2783028901,0,,1
2784003801,0,,1
2784003909,0,,1
2785005018,0,,1
2785010027,0,,1
2785018056,0,,1
2615002016,1,725.47,1
2615002017,1,553.67,1
2615011900,0,,1
2615016900,0,,1
2615022036,0,,1
2615022037,0,,1
2615022038,0,,1
2615022040,0,,1
2615028007,0,,1
2664007016,0,,1
2664010021,0,,1
2664013036,0,,1
2664016021,0,,1
2664022008,0,,1
2664022009,0,,1
2501020023,0,,1
2501020036,0,,1
2501022026,0,,1
2501022077,0,,1
2502008026,0,,1
2502008048,0,,1
2502022025,0,,1
2502024013,0,,1
2505004049,0,,1
2505004900,0,,1
2505010001,0,,1
2505011007,0,,1
2505024010,0,,1
2505026005,0,,1
2505028901,0,,1
2506001900,0,,1
2506001901,0,,1
2506002801,0,,1
2506003800,0,,1
2506034036,0,,1
2506034900,0,,1
2506034901,0,,1
2506034902,0,,1
2506035900,0,,1
2507008902,0,,1
2507008904,0,,1
2507008905,0,,1
2507008906,0,,1
2507008907,0,,1
2507008908,0,,1
2508027012,0,,1
2509007039,0,,1
2513002900,0,,1
2513006021,0,,1
2513006900,0,,1
2513009043,0,,1
2513010027,1,558.33,1
2513010028,0,,1
2513010029,0,,1
2513010030,0,,1
2513010034,0,,1
2513010036,0,,1
2513010040,0,,1
2513010041,1,515.38,1
2513011053,0,,1
2513014036,1,386.51,1
2513025012,0,,1
2513027014,0,,1
2513027025,0,,1
2513028908,0,,1
2513029008,0,,1
2517011900,0,,1
2517011901,0,,1
2517015004,0,,1
2517015022,0,,1
2517015028,0,,1
2517015031,0,,1
2517016002,0,,1
2523006012,1,773.09,1
2523006013,1,472.45,1
2523009900,0,,1
2523012003,0,,1
2523014023,0,,1
2524029901,0,,1
2527011007,1,1326.47,1
2527013068,0,,1
2604007007,0,,1
2604007021,0,,1
2604008001,0,,1
2604012002,0,,1
2604022903,0,,1
2604025028,0,,1
2611001004,0,,1
2611001008,0,,1
2611007020,0,,1
2611007021,0,,1
2611007022,0,,1
2611007023,0,,1
2611007024,0,,1
2611007034,0,,1
2611007035,0,,1
2611008007,0,,1
2611008016,0,,1
2611019010,0,,1
2611030026,0,,1
2611030030,0,,1
2611044012,0,,1
2611044013,0,,1
2611044014,0,,1
2613022042,0,,1
2613023061,0,,1
2613024044,1,420.14,1
2616002006,0,,1
2616008006,0,,1
2616010005,0,,1
2616010902,0,,1
2616012061,0,,1
2616012068,0,,1
2616019046,0,,1
2616020010,1,472.45,1
6022003023,0,,1
6022015004,0,,1
6022015005,0,,1
6022023026,0,,1
6022023027,0,,1
6022023028,0,,1
6023001007,0,,1
6023002001,0,,1
6023002002,0,,1
6023002003,0,,1
6023002004,0,,1
6023002015,0,,1
6023003032,0,,1
6023006028,0,,1
6023025006,1,708.73,1
6023028001,0,,1
6023028002,0,,1
6029001007,0,,1
6029002014,0,,1
6029012001,0,,1
6029020001,0,,1
6029028014,0,,1
6029029029,0,,1
6029031004,0,,1
6029031007,0,,1
6030021034,0,,1
6030023001,0,,1
6030023007,0,,1
6030023008,0,,1
6030023032,0,,1
6030032030,0,,1
6031006013,0,,1
6031006014,0,,1
6031006015,0,,1
6031007025,0,,1
6031007026,0,,1
6031009019,0,,1
6031011038,0,,1
6031016019,0,,1
6031022019,0,,1
6031029017,0,,1
6031030008,0,,1
6040005014,0,,1
6040007016,0,,1
6040013900,0,,1
6040013901,0,,1
6040014007,0,,1
6040014008,0,,1
6040015014,0,,1
6040015015,0,,1
6040015029,0,,1
6040019005,0,,1
6040019019,0,,1
6040020009,0,,1
6040024013,0,,1
6040024014,0,,1
6040025031,0,,1
6040026018,0,,1
6040026019,0,,1
6040026020,0,,1
6040031034,0,,1
6040032030,1,860.17,1
6040035027,0,,1
6040039016,0,,1
6041005001,0,,1
6041005033,0,,1
6041010058,0,,1
6041014008,0,,1
6041016005,0,,1
6041016007,0,,1
6041019013,0,,1
6041019019,0,,1
6041022906,0,,1
6042004057,0,,1
6042005031,0,,1
6042009035,0,,1
6042009036,0,,1
6042028006,0,,1
6043004018,0,,1
6046014006,0,,1
6046018037,0,,1
6048004031,0,,1
6048008032,0,,1
6048008033,0,,1
6048016023,0,,1
6048017020,0,,1
6048017021,0,,1
6048017051,0,,1
6048017052,0,,1
6048020014,0,,1
6048020015,0,,1
6048020016,0,,1
6048020017,0,,1
6048020043,0,,1
6048021017,0,,1
6048022064,1,782.32,1
6048022066,0,,1
6048023004,0,,1
6048024809,0,,1
6048024810,0,,1
6048030902,0,,1
6048032021,0,,1
6048032022,0,,1
6048034034,0,,1
6049013035,0,,1
6050009003,0,,1
6050027042,0,,1
6050027900,0,,1
6051012003,0,,1
6051012004,1,739.39,1
6051012011,0,,1
6051018001,0,,1
6051028010,0,,1
6051029005,0,,1
6052007015,0,,1
6052007031,0,,1
6052018028,0,,1
6052022013,0,,1
6053001016,0,,1
6053001019,0,,1
6053003003,0,,1
6053004010,0,,1
6053007024,0,,1
6053015014,0,,1
6053020029,0,,1
6053023004,0,,1
6053023005,0,,1
6053023011,0,,1
6053024018,0,,1
6063010032,0,,1
6063011018,0,,1
6063028028,0,,1
6063028029,0,,1
6063032900,0,,1
6063032902,0,,1
6063032903,0,,1
6065001045,0,,1
6065001046,0,,1
6065022902,0,,1
6065028001,0,,1
6065028002,0,,1
6065033014,0,,1
6065035040,0,,1
6065036008,0,,1
6065036900,0,,1
6066001045,0,,1
6066002035,1,627.02,1
6066002036,1,627.02,1
6066004037,0,,1
6066006024,0,,1
6066006025,0,,1
6066006043,0,,1
6066008035,0,,1
6066012028,0,,1
6066012068,0,,1
6066012069,0,,1
6066014073,0,,1
6066015054,1,2162.75,1
6066015900,0,,1
6066019025,0,,1
6067001021,0,,1
6067001036,0,,1
6067001801,0,,1
6067001900,0,,1
6067001902,0,,1
6067002037,0,,1
6067003002,0,,1
6067003003,0,,1
6067008032,0,,1
6067008076,0,,1
6067009025,0,,1
6067013902,0,,1
6067016030,0,,1
6068003016,0,,1
6068005025,0,,1
6068010018,0,,1
6068010039,1,1907.43,1
6068010040,1,1907.43,1
6069002002,0,,1
6069002019,1,885.39,1
6069003805,0,,1
6069003806,0,,1
6069003903,0,,1
6069003904,0,,1
6069003905,0,,1
6069009004,0,,1
6069009021,0,,1
6069009022,0,,1
6069009802,0,,1
6069009803,0,,1
6069009804,0,,1
6069009805,0,,1
6069009806,0,,1
6069009900,0,,1
6069010801,0,,1
6069010802,0,,1
6069018006,0,,1
6069021029,0,,1
6069021030,0,,1
6069022020,0,,1
6069025006,0,,1
6069029073,0,,1
6069029076,0,,1
6069029902,0,,1
6069029903,0,,1
6069029904,0,,1
6069029905,0,,1
6069029906,0,,1
6069029907,0,,1
6069029908,0,,1
6069029909,0,,1
6069029910,0,,1
6069029912,0,,1
6069029913,0,,1
6069029914,0,,1
6069029915,0,,1
6069029916,0,,1
6069029917,0,,1
6070001041,0,,1
6070001042,0,,1
6070003033,0,,1
6070004013,0,,1
6070006006,0,,1
6070006802,0,,1
6070006803,0,,1
6070007007,0,,1
6070007038,0,,1
6070007802,0,,1
6070008802,0,,1
6070008803,0,,1
6070008901,0,,1
6070009001,0,,1
6070009005,0,,1
6070011003,0,,1
6070015015,0,,1
6070016001,0,,1
6070016002,0,,1
6070016003,0,,1
6070016007,0,,1
6070016009,0,,1
6070016010,0,,1
6070016013,0,,1
6070016015,0,,1
6071002018,0,,1
6071004003,0,,1
6072018014,0,,1
6072027022,0,,1
6072027026,0,,1
6072027027,0,,1
6072027028,0,,1
6072028016,0,,1
6072028017,0,,1
6072028018,0,,1
6072028019,0,,1
6072028020,0,,1
6072032010,0,,1
6072032011,0,,1
6072032012,0,,1
6072032013,0,,1
6072032014,0,,1
6072033006,0,,1
6072033007,0,,1
6073002001,1,739.39,1
6073003015,0,,1
6073028003,0,,1
6073028801,0,,1
6073028802,0,,1
6074002045,0,,1
6074002046,0,,1
6074012014,0,,1
6074013003,0,,1
6074017006,0,,1
6074019007,0,,1
6074019023,0,,1
6074019034,0,,1
6074024034,0,,1
6074024035,0,,1
6074024036,0,,1
6074024037,0,,1
6074024038,0,,1
6074025001,0,,1
6074025002,0,,1
6083002802,0,,1
6083009021,0,,1
6083010026,0,,1
6083010901,0,,1
6084031014,0,,1
6084031015,0,,1
6084031016,0,,1
6084031017,0,,1
6084031018,0,,1
6087001011,0,,1
6087001028,0,,1
6087002001,0,,1
6087002002,0,,1
6087002003,0,,1
6087006017,0,,1
6087006802,0,,1
6087006804,0,,1
6087006805,0,,1
6087007803,0,,1
5201008902,0,,1
5201008903,0,,1
5201009925,0,,1
5201009928,0,,1
5201013912,0,,1
5201013913,0,,1
5201013914,0,,1
5201013915,0,,1
5201013916,0,,1
5201013917,0,,1
5201013918,0,,1
5201013919,0,,1
5201016007,0,,1
5201016010,0,,1
5201016011,0,,1
5201016027,0,,1
5201016903,0,,1
5201017050,0,,1
5201018031,0,,1
5201019904,0,,1
5201019906,0,,1
5201020901,0,,1
5201020903,0,,1
5201020905,0,,1
5202001002,0,,1
5202001805,0,,1
5202001806,0,,1
5202002001,0,,1
5202002003,0,,1
5202002004,0,,1
5202002021,0,,1
5202003011,0,,1
5202003012,0,,1
5202003013,0,,1
5202003014,0,,1
5202003015,0,,1
5202003016,0,,1
5202003017,0,,1
5202003019,0,,1
5202005800,0,,1
5202006009,0,,1
5202006802,0,,1
5202006804,0,,1
5202007803,0,,1
5202007904,0,,1
5202009009,0,,1
5202009020,0,,1
5202010034,0,,1
5202010035,0,,1
5202011002,0,,1
5202011005,0,,1
5202020009,0,,1
5202021800,0,,1
5202021801,0,,1
5213013020,0,,1
5213014900,0,,1
5213021024,0,,1
5213023001,0,,1
5213023002,0,,1
5213023003,0,,1
5213023004,0,,1
5213023005,0,,1
5213023006,0,,1
5213023014,0,,1
5213023019,0,,1
5213023023,0,,1
5213024013,0,,1
5213024014,0,,1
5213024015,0,,1
5213024019,0,,1
5213024020,0,,1
5213024021,0,,1
5213024022,0,,1
5213024023,0,,1
5213024026,0,,1
5213024027,0,,1
5213024030,0,,1
5213024033,0,,1
5213024036,0,,1
5213024040,0,,1
5213024045,0,,1
5213024900,0,,1
5213024901,0,,1
5213025017,1,2650.15,1
5213025018,0,,1
5213025019,0,,1
5213025030,0,,1
5213026009,0,,1
5213026031,1,1300.78,1
5213026034,0,,1
5213026035,0,,1
5213026036,0,,1
5213026037,0,,1
5213027005,0,,1
5213027006,0,,1
5213027007,0,,1
5213027008,0,,1
5213027009,0,,1
5213027010,0,,1
5213027011,0,,1
5213027012,0,,1
5213027015,0,,1
5213027019,0,,1
5213027025,0,,1
5213027027,0,,1
5213030020,0,,1
5213033001,0,,1
5213033015,0,,1
5213034002,0,,1
5213035020,0,,1
5214001900,0,,1
5214002005,0,,1
5214002006,0,,1
5214002007,0,,1
5214002013,0,,1
5214002902,0,,1
5214002903,0,,1
5214002905,0,,1
5214002906,0,,1
5214003003,0,,1
5214003004,0,,1
5214003005,0,,1
5214003006,0,,1
5214003007,0,,1
5214003008,0,,1
5214003009,0,,1
5214003010,0,,1
5214003011,0,,1
5214003012,0,,1
5214003013,0,,1
5214003900,0,,1
5214003901,0,,1
5214004001,0,,1
5214004002,0,,1
5214004003,0,,1
5214004004,0,,1
5214004007,0,,1
5214004009,0,,1
5214004010,0,,1
5214004011,0,,1
5214004012,0,,1
5214004013,0,,1
5214004014,0,,1
5214004015,0,,1
5214004016,0,,1
5214004018,0,,1
5214004019,0,,1
5214004023,0,,1
5214004024,0,,1
5214004025,0,,1
5214004026,0,,1
5214004027,0,,1
5214005004,0,,1
5214005006,0,,1
5214005007,0,,1
5214005008,0,,1
5214005009,0,,1
5214005010,0,,1
5214005019,0,,1
5214005022,0,,1
5214005023,0,,1
5214005026,0,,1
5214005030,0,,1
5214005031,0,,1
5214005034,0,,1
5214005035,0,,1
5214005036,0,,1
5214005037,0,,1
5214005041,0,,1
5214005044,0,,1
5214005045,0,,1
5214005053,0,,1
5214005900,0,,1
5214005901,0,,1
5214005902,0,,1
5214005903,0,,1
5214006008,0,,1
5214006014,0,,1
5214006022,0,,1
5214006023,0,,1
5214007016,0,,1
5214007019,0,,1
5214007020,0,,1
5214007021,0,,1
5214008001,0,,1
5214008004,0,,1
5214008008,0,,1
5214008015,0,,1
5214008016,0,,1
5214008020,0,,1
5214008021,0,,1
5214008025,0,,1
5214008026,0,,1
5214008027,0,,1
5214008029,0,,1
5214008030,0,,1
5214008036,0,,1
5214009001,0,,1
5214009002,1,1897.5,1
5214009003,1,1909.81,1
5214009005,0,,1
5214009006,0,,1
5214009007,0,,1
5214009008,0,,1
5214009009,0,,1
5214009010,0,,1
5214009012,0,,1
5214009013,0,,1
5214009015,0,,1
5214009016,0,,1
5214009017,0,,1
5214009018,0,,1
5214009021,0,,1
5214009022,0,,1
5214009024,0,,1
5214009025,0,,1
5214009900,0,,1
5214010001,0,,1
5214010002,0,,1
5214010003,0,,1
5214010005,0,,1
5214010006,0,,1
5214010007,0,,1
5214010008,0,,1
5214010012,0,,1
5214010014,0,,1
5214010015,0,,1
5214010016,0,,1
5214010017,0,,1
5214010018,0,,1
5214010019,0,,1
5214010020,0,,1
5214010021,0,,1
5214010022,0,,1
5214010023,0,,1
5214010024,0,,1
5214010025,0,,1
5214011001,0,,1
5214011005,0,,1
5214011007,0,,1
5214011008,1,4872.83,1
5214011009,1,4072.37,1
5214011012,0,,1
5214011014,0,,1
5214011015,0,,1
5214011016,0,,1
5214011031,0,,1
5214012002,0,,1
5214012004,0,,1
5214012005,0,,1
5214012007,0,,1
5214012008,0,,1
5214012013,0,,1
5214012020,0,,1
5214012021,0,,1
5214012031,0,,1
5214012032,0,,1
5214013001,0,,1
5214013002,0,,1
5214013003,0,,1
5214013004,0,,1
5214013006,0,,1
5214013009,0,,1
5214013010,0,,1
5214013011,0,,1
5214013012,0,,1
5214013013,0,,1
5214013027,0,,1
5214013028,0,,1
5214013900,0,,1
5214013901,0,,1
5214014001,0,,1
5214014002,0,,1
5214014900,0,,1
5214014901,0,,1
5214015002,0,,1
5214025002,0,,1
5214025004,0,,1
5214025005,0,,1
5214025006,0,,1
5214025901,0,,1
5215004003,0,,1
5215014006,0,,1
5215014010,0,,1
5215021027,0,,1
5215021028,0,,1
5215022003,0,,1
5215022004,0,,1
5215022011,0,,1
5215022014,0,,1
5215022016,0,,1
5215022019,0,,1
5215023012,0,,1
5215027003,0,,1
5215028016,0,,1
5215029006,0,,1
5215029025,0,,1
5215029026,0,,1
5215030900,0,,1
5215030901,0,,1
5216004019,0,,1
5216005001,0,,1
5216005002,0,,1
5216005003,0,,1
5216007010,0,,1
5216007011,0,,1
5216007012,0,,1
5216007017,0,,1
5216007022,0,,1
5216008016,0,,1
5216008034,0,,1
5216008902,0,,1
5216009037,0,,1
5216010002,0,,1
5216011009,0,,1
5216011013,0,,1
5216012004,0,,1
5216012010,0,,1
5216012012,0,,1
5216012014,0,,1
5216012018,0,,1
5216012019,0,,1
5216013001,0,,1
5216013003,0,,1
5216013009,0,,1
5216013013,0,,1
5216013014,0,,1
5216013016,0,,1
5216013017,0,,1
5216013018,0,,1
5216013019,0,,1
5216015027,0,,1
5216015028,0,,1
5216015030,0,,1
5216015031,0,,1
5216015032,0,,1
5216016009,0,,1
5216016019,1,3018.81,1
5216017001,0,,1
5216017003,0,,1
5216017006,0,,1
5216017008,0,,1
5216017011,0,,1
5216017013,0,,1
5216017015,0,,1
5216017019,0,,1
5216017020,0,,1
5216017027,0,,1
5216017029,0,,1
5216018001,1,4612.75,1
5216018012,0,,1
5216018013,0,,1
5216018021,0,,1
5216018022,0,,1
5216018024,0,,1
5216018025,1,3946.33,1
5216018026,1,3050.83,1
5216018027,1,4000.56,1
5216018028,0,,1
5216018029,0,,1
5216018030,0,,1
5216018031,1,2765.01,1
5216018032,1,4918.35,1
5216018033,1,2765.67,1
5216018034,1,2642.34,1
5216018035,1,3125.08,1
5216018036,1,2396.33,1
5216018037,0,,1
5216018041,0,,1
5216019001,0,,1
5216019007,0,,1
5216019008,0,,1
5216019010,1,3976.66,1
5216019011,1,3452.11,1
5216019012,0,,1
5216019014,0,,1
5216019015,0,,1
5216019016,0,,1
5216020022,0,,1
5216020024,0,,1
5216020027,0,,1
5216021028,0,,1
5216021029,0,,1
5216021030,0,,1
5216021031,0,,1
5216023800,0,,1
5216023801,0,,1
5216023802,0,,1
5216024011,0,,1
5216024012,0,,1
5216024800,0,,1
5216025009,0,,1
5216025023,0,,1
5217003004,0,,1
5217003007,1,2661.69,1
5217003008,0,,1
5217003012,0,,1
5217003014,0,,1
5217003015,0,,1
5217003016,0,,1
5217004002,0,,1
5217004013,0,,1
5217004021,0,,1
5217004030,0,,1
5217005029,0,,1
5217005030,0,,1
5217005032,0,,1
5217005034,0,,1
5217005037,0,,1
5217005039,0,,1
5217006006,0,,1
5217008004,0,,1
5217010022,0,,1
5217010023,0,,1
5217010024,0,,1
5217011004,0,,1
5217011007,0,,1
5217011008,0,,1
5217011009,0,,1
5217011010,0,,1
5217011011,0,,1
5217011012,0,,1
5217011026,0,,1
5217014001,0,,1
5217014004,0,,1
5217014005,0,,1
5217014013,0,,1
5217014014,0,,1
5217014015,0,,1
5217014016,0,,1
5217014017,0,,1
5217015005,0,,1
5217015006,0,,1
5217015007,0,,1
5217015008,0,,1
5217015009,0,,1
5217015010,0,,1
5217015011,0,,1
5217015012,0,,1
5217015013,0,,1
5217015014,0,,1
5217015015,0,,1
5217015016,0,,1
5217015018,0,,1
5217015019,0,,1
5217015020,0,,1
5217015021,0,,1
5217015022,0,,1
5217015023,0,,1
5217015024,0,,1
5217015026,0,,1
5217016007,0,,1
5217016008,1,4032.75,1
5217016009,0,,1
5217016010,0,,1
5217016011,0,,1
5217016012,0,,1
5217016013,0,,1
5217016014,0,,1
5217016015,0,,1
5217016016,0,,1
5217016017,0,,1
5217017005,0,,1
5217017006,0,,1
5217017007,0,,1
5217017023,0,,1
5217017024,0,,1
5217019009,0,,1
5217019800,0,,1
5217022023,0,,1
5217022025,0,,1
5218001039,0,,1
5218002053,0,,1
5218003038,0,,1
5218003052,0,,1
5218005047,0,,1
5218006033,0,,1
